ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,¿Está destacado?,Visibilidad en el catálogo,Descripción corta,Descripción,¿Existencias?,Inventario,¿Permitir reservas de productos agotados?,¿Vendido individualmente?,Precio normal,Categorías,Etiquetas,Clase de envío,Imágenes,Posición,Marcas,Nombre del atributo 1,Valor(es) del atributo 1,Atributo visible 1,Atributo global 1,Nombre del atributo 2,Valor(es) del atributo 2,Atributo visible 2,Atributo global 2,Nombre del atributo 3,Valor(es) del atributo 3,Atributo visible 3,Atributo global 3,Nombre del atributo 4,Valor(es) del atributo 4,Atributo visible 4,Atributo global 4,Nombre del atributo 5,Valor(es) del atributo 5,Atributo visible 5,Atributo global 5,Nombre del atributo 6,Valor(es) del atributo 6,Atributo visible 6,Atributo global 6,Nombre del atributo 7,Valor(es) del atributo 7,Atributo visible 7,Atributo global 7,Nombre del atributo 8,Valor(es) del atributo 8,Atributo visible 8,Atributo global 8
6253,simple,RLN4762A,,Cómodo auricular transparente grande oreja derecha,1,0,visible,,,1,,0,0,36445,Ventas > Accesorios,,,,247,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6254,simple,RLN4763A,,Cómodo auricular transparente pequeño oreja izquierda,1,0,visible,,,1,,0,0,36445,Ventas > Accesorios,,,,250,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6255,simple,RLN4764A,,Cómodo auricular transparente mediano oreja izquierda,1,0,visible,,,1,,0,0,36445,Ventas > Accesorios,,,,248,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6256,simple,RLN4765A,,Cómodo auricular transparentegrande oreja izquierda,1,0,visible,,,1,,0,0,36445,Ventas > Accesorios,,,,252,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6257,simple,RLN4941A,,"Auricular para recepción con tubo translucido, punta de goma y conector 3,5 mm para RSM  FM /-UL",1,0,visible,,"•  Escucha discreta: Diseñado para recibir comunicaciones de radio de manera privada, ideal para entornos donde la confidencialidad es esencial.\n•  Conexión estándar: Cuenta con un conector de 3.5 mm que se adapta a la mayoría de los micrófonos de altavoz remoto (RSM) de Motorola.\n•  Comodidad y discreción: Equipado con un tubo acústico transparente y una punta de goma que se ajusta cómodamente al oído, permitiendo su uso durante largos períodos sin incomodidad.\n•  Compatibilidad amplia: Compatible con una variedad de radios Motorola, incluyendo las series CP, HT, PR, BPR, XPR y APX, entre otras.",1,,0,0,125392,Ventas > Accesorios,,,,158,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6260,simple,RLN5886A,,Kit de vigilancia para bajo ruido,1,0,visible,,,1,,0,0,33154,Ventas > Accesorios,,,,358,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Audio,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6262,simple,67009254001,,Puntera de goma transparente de repuesto. Paquete de 10,1,0,visible,,,1,,0,0,19821,Ventas > Accesorios,,,,425,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6263,simple,RLN6280A,,Remplazo auricular estándar color beige,1,0,visible,,,1,,0,0,22497,Ventas > Accesorios,,,,433,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6264,simple,RLN6282A,,Cubiertas transparentes. Reemplazo para audífonos. Paquete de 50 (para RLN5886),1,0,visible,,,1,,0,0,80563,Ventas > Accesorios,,,,264,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Repuesto,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6266,simple,RLN6556A,,Kit de accesorios bluetooth con auricular flexible y base de carga con fuente de alimentación,1,0,visible,,,1,,0,0,191818,"Ventas > Accesorios, Ventas > Accesorios > Cargadores",,,,331,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cargador,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6268,simple,PMLN7203A,,Auricular giratorio flexible con micrófono y paquete múltiple (paquete de 3),1,0,visible,,,1,,0,0,80563,Ventas > Accesorios,,,,157,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6273,simple,WADN4190B,,"Receptor flexible para micrófono parlante remoto 3,5 mm o micrófono de seguridad pública",1,0,visible,,,1,,0,0,63229,Ventas > Accesorios,,,,427,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6274,simple,RLN6562B,,"MPR inalámbrico para operaciones críticas con batería, clip y cargador dual *Serie DEP500 sólo versión e",1,0,visible,,,1,,0,0,473150,"Ventas > Accesorios, Ventas > Accesorios > Cargadores",,,,414,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500e, DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e, SL500e, SL8050, SL8550e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cargador,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6275,simple,NNTN8382B,,Micrófono Industrial con cancelador de ruido Impres - sumergible (IP57) --UL,1,0,visible,,,1,,0,0,324030,Ventas > Accesorios,,,,394,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6276,simple,NNTN8383B,,"Micrófono Industrial con cancelador de ruido Impres,conector 3,5mm de jack audio sumergible (IP57) --UL",1,0,visible,,,1,,0,0,408311,Ventas > Accesorios,,,,395,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6277,simple,PMMN4024A,,"Micrófono parlante remoto con conector de audio de 3,5 mm FM /-UL",1,0,visible,,,1,,0,0,126860,Ventas > Accesorios,,,,399,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6278,simple,PMMN4025A,,"Micrófono parlante remoto impres con conector de audio de 3,5 mm FM /-UL",1,0,visible,,,1,,0,0,121011,Ventas > Accesorios,,,,402,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6279,simple,PMMN4040A,,Micrófono parlante remoto sumergible (IP57) FM /-UL,1,0,visible,,,1,,0,0,80871,Ventas > Accesorios,,,,403,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6280,simple,PMMN4041B,,"Micrófono seguridad pública Impres, 30'' cable",1,0,visible,,,1,,0,0,242969,"Ventas > Accesorios, Ventas > Accesorios > Cables",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMMN4041B.jpg,410,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cable,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6281,simple,PMMN4042B,,"Micrófono seguridad pública Impres, 24'' cable Intrínsicamente Seguro FM /-UL",1,0,visible,,,1,,0,0,242969,"Ventas > Accesorios, Ventas > Accesorios > Cables",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMMN4042B.jpg,408,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cable,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6282,simple,PMMN4043B,,"Micrófono seguridad pública Impres, 18'' cable Intrínsicamente Seguro FM /-UL",1,0,visible,,,1,,0,0,242969,"Ventas > Accesorios, Ventas > Accesorios > Cables",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMMN4043B.jpg,406,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cable,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6283,simple,PMMN4046A,,"Micrófono Impres con control de volumen, sumergible (IP57) FM /-UL",1,0,visible,,,1,,0,0,150991,"Ventas > Accesorios, Ventas > Accesorios > Cargadores",,,,390,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cargador,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6284,simple,PMMN4047B,,"Micrófono seguridad pública Impres, 30'' cable, sumergible IP57, Intrínsicamente Seguro FM",1,0,visible,,,1,,0,0,314581,Ventas > Accesorios,,,,411,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6285,simple,PMMN4048B,,"Micrófono seguridad pública Impres, 24'' cable, sumergible IP57 Íntrínsicamente Seguro FM /-UL",1,0,visible,,,1,,0,0,409211,Ventas > Accesorios,,,,409,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6286,simple,PMMN4049B,,"Micrófono seguridad pública Impres, 18'' cable, sumergible IP57, Intrínsicamente Seguro FM /-UL",1,0,visible,,,1,,0,0,345272,Ventas > Accesorios,,,,407,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DGP6100+,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6287,simple,PMMN4050A,,"Micrófono Impres con control de volumen, w/3.5mm jack, cancelador de ruido FM /-UL",1,0,visible,,,1,,0,0,154141,Ventas > Accesorios,,,,391,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6288,simple,PMMN4071A,,Impres Micrófono Parlante Remoto 3.5mm jack grande,1,0,visible,,"•  Micrófono remoto (RSM) con tecnología IMPRES que mejora la claridad de audio y reduce el ruido ambiental en entornos exigentes. \n•  Tecnología Windporting que evita silbidos por viento y bloqueos por agua, asegurando transmisiones claras incluso al exterior.\n•  Diseño certificado intrínsecamente seguro según estándar TIA 4950, apto para uso en ambientes peligrosos, y protección IP54 contra polvo y salpicaduras. \n•  Incluye toma de 3,5 mm para auriculares de recepción, facilitando comunicación discreta, y clip de sujeción para instalarlo en el bolsillo o solapa.",1,,0,0,155183,Ventas > Accesorios,,,,309,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6289,simple,PMMN4073A,,Impres Micrófono Parlante Remoto 3.5mm jack pequeño,1,0,visible,,"•  Micrófono remoto tipo RSM con la tecnología IMPRES, que mejora la claridad de audio al suprimir ruido ambiente y amplificar las transmisiones más débiles. \n•  Incluye la tecnología Windporting, diseñada para evitar pitidos o silbidos causados por viento intenso y para evitar que se obstruya por agua, ideal para entornos exteriores exigentes. \n•  Clasificación de protección IP55, lo cual le brinda protección frente a polvo y chorros de agua, y también cuenta con certificación de seguridad intrínseca TIA-4950, apto para ambientes peligrosos. \n•  Dispone de jack de 3,5 mm para conectar auriculares de recepción discreta, permitiendo comunicaciones más ocultas o con vigilancia, y se fija al bolsillo o solapa para mayor comodidad.",1,,0,0,134225,Ventas > Accesorios,,,,329,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6290,simple,PMMN4075A,,"Micrófono Parlante Remoto, pequeño IP57",1,0,visible,,"•  Micrófono remoto (RSM) con tecnología Windporting, diseñado para reducir eficazmente el ruido del viento y prevenir que el micrófono quede obstruido por agua, ideal para uso al aire libre\n•  Construcción robusta con grado de protección IP57 (sumergible y resistente al polvo), lo que lo hace apto para entornos exigentes y condiciones meteorológicas adversas. \n•  Conector de audio de 3,5 mm para auriculares opcionales y botón PTT integrado, facilitando audición discreta y comunicación directa sin manipular el radio\n•  Compatible con equipos de la serie Motorola como XPR 3000/3000e, XPR 3500/3500e, DP 3000e y otros modelos profesionales, lo que asegura integración versátil en flotas de radio.",1,,0,0,107418,Ventas > Accesorios,,,,405,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6291,simple,PMMN4076A,,"Micrófono Parlante Remoto, pequeño 3,5 jack",1,0,visible,,"•  Micrófono remoto (RSM) robusto con la tecnología Windporting para reducir eficazmente el ruido del viento y asegurar una transmisión clara incluso en condiciones adversas. \n•  Clasificación de protección IP54, lo que le otorga resistencia al polvo y salpicaduras de agua, adecuado para entornos laborales exigentes. \n•  Incluye toma de 3,5 mm para auriculares de escucha discreta, permitiendo comunicaciones más privadas o de seguridad. \n•  Compatible con radios profesionales de la serie Motorola como XPR 3000/3000e, DEP550e, DP2400e, R5, entre otros modelos.",1,,0,0,108010,Ventas > Accesorios,,,,404,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP570e, DEP500, DEP500e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Micrófono,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6292,simple,BDN6719A,,"Receptor flexible para oreja, negro, compatible con NNTN8383",1,0,visible,,,1,,0,0,65857,Ventas > Accesorios,,,,428,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Auriculares,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6293,simple,RLN6074A,,Kit de remplazo cable espiral para micrófono-parlante remoto para PMMN4024 y PMMN4040,1,0,visible,,,1,,0,0,122763,"Ventas > Accesorios, Ventas > Accesorios > Cables",,,https://www.interwins.cl/wp-content/uploads/2023/12/RLN6074A.jpg,345,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cable,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6294,simple,PMKN4234A,,"Kit de remplazo cable espiral para micrófono-parlante remoto para PMMN4025, PMMN4046 y PMMN4050 (ex-RLN6075)",1,0,visible,,,1,,0,0,89515,"Ventas > Accesorios, Ventas > Accesorios > Cables",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMKN4234A.jpg,346,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DGP4100, DGP5000, DGP5000e, DGP6100+, DGP8000, DGP8000e",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Cable,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6300,simple,32012144005,,Antena color morada ID (pack de 10),1,0,visible,,,1,,0,0,11509,Ventas > Accesorios,,,,109,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,SL500,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6311,simple,PMAD4042A,,Antena helicoidal VHF 136-155 MHZ,1,0,visible,,,1,,0,0,31970,Ventas > Accesorios,,,,126,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DEP450,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6313,simple,PMAD4051AR,,Antena VHF (150-174MHZ),1,0,visible,,,1,,0,0,16624,Ventas > Accesorios,,,,138,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,A8X,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6314,simple,PMAE4020AR,,"Antena UHF (450-470MHZ), 9 cm.",1,0,visible,,,1,,0,0,16624,Ventas > Accesorios,,,,131,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,A8X,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6317,simple,PMAE4006A,,Antena corta 9 cm UHF 465-495 MHZ,1,0,visible,,,1,,0,0,26854,Ventas > Accesorios,,,,115,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP250, EP350MX",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Antenas,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6320,simple,NNTN4497DR,,Batería de alta capacidad de litio ion (Li-Ion),1,0,visible,,,1,,0,0,79214,"Ventas > Accesorios, Ventas > Accesorios > Baterías",,,https://www.interwins.cl/wp-content/uploads/2023/12/NNTN4497DR.jpg,172,,Frecuencia,"UHF, VHF",1,1,Portabilidad,Portátiles,1,1,Compatibilidad,"DEP450, EP450",1,1,Tipo Accesorio,Baterías,1,1,Modalidad,Venta,1,1,Tipo Producto,Accesorios,1,1,,,,,,,,
6321,simple,NNTN4851A,,Batería de alta capacidad (NiMh),1,0,visible,,,1,,0,0,101166,"Ventas > Accesorios, Ventas > Accesorios > Baterías",,,https://www.interwins.cl/wp-content/uploads/2023/12/NNTN4851A.jpg,175,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP450, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Baterías,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6322,simple,NNTN4970A,,Batería de alta capacidad de litio ion (li-ion) (delgada),1,0,visible,,,1,,0,0,73862,"Ventas > Accesorios, Ventas > Accesorios > Baterías",,,https://www.interwins.cl/wp-content/uploads/2023/12/NNTN4970A.jpg,163,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP450, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Baterías,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6323,simple,PMNN4071AR,,Batería NiMh 1200 MAH Mag One,1,0,visible,,,1,,0,0,47007,"Ventas > Accesorios, Ventas > Accesorios > Baterías",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMNN4071AR.jpg,179,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,A8X,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Baterías,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6326,simple,PMNN4458BR,,Batería MagOne Li-Ion de 2050 MAH,1,0,visible,,,1,,0,0,48760,"Ventas > Accesorios, Ventas > Accesorios > Baterías",,,https://www.interwins.cl/wp-content/uploads/2023/12/PMNN4458BR.jpg,178,,Frecuencia,"UHF, VHF",1,1,Portabilidad,Portátiles,1,1,Compatibilidad,"DEP450, EP450",1,1,Tipo Accesorio,Baterías,1,1,Modalidad,Venta,1,1,Tipo Producto,Accesorios,1,1,,,,,,,,
6331,simple,4280483B03,,"Remplazo 2,5"" cinturón giratorio",1,0,visible,,,1,,0,0,17903,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/4280483B03.jpg,431,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DEP450,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6332,simple,4280483B04,,"Remplazo 3"" cinturón giratorio",1,0,visible,,,1,,0,0,20413,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/4280483B04.jpg,432,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DEP450,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6334,simple,HLN8255B,,Clip para cinturón de 7 cm con resorte,1,0,visible,,,1,,0,0,8194,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/HLN8255B.jpg,234,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP250, DEP450, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6335,simple,HLN9701B,,Estuche de nylon con sujetador para cinturón,1,0,visible,,,1,,0,0,71683,Ventas > Accesorios,,,,303,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP450, EP350MX, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6336,simple,HLN9844A,,Clip para cinturón de 5 cm con resorte,1,0,visible,,,1,,0,0,16364,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/HLN9844A.jpg,233,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP250, EP350MX",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6339,simple,PMLN5334A,,Estuche de cuero suave para teclado limitado,1,0,visible,,,1,,0,0,44757,Ventas > Accesorios,,,,306,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,EP350MX,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6341,simple,RLN5384B,,Estuche cuero con sujetador para cinturón giratorio de 6. 4 cm,1,0,visible,,,1,,0,0,80824,Ventas > Accesorios,,,,282,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP450, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6342,simple,RLN5385B,,Estuche cuero con sujetador para cinturón giratorio de 7. 6 cm,1,0,visible,,,1,,0,0,79285,Ventas > Accesorios,,,,283,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP450, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Estuche,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6343,simple,RLN5716A,,Remplazo correa para estuches de cuero,1,0,visible,,,1,,0,0,10230,Ventas > Accesorios,,,,434,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,DEP450,1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Transporte,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
6344,simple,RLN5644A,,"Clip para cinturon 2,5""",1,0,visible,,,1,,0,0,7673,"Ventas > Accesorios, Ventas > Accesorios > Clips de Cinturón",,,https://www.interwins.cl/wp-content/uploads/2023/12/RLN5644A.jpg,231,,Frecuencia,"UHF, VHF",1,1,Compatibilidad,"DEP450, EP450",1,1,Portabilidad,Portátiles,1,1,Tipo Accesorio,Clip,1,1,Tipo Producto,Accesorios,1,1,Modalidad,Venta,1,1,,,,,,,,
